Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2021-04-19,0.28150339009596304,0.7989353895612267,0.0,0.667765956745134,0.281503390095963,0.577749232091181,2021-04-19
2021-04-20,0.2817212893164183,0.7992615284264964,0.0,0.6682889745358003,0.2817212893164182,0.5774443592288445,2021-04-20
2021-04-21,0.2819164844226168,0.7994944847588318,0.0,0.668758737829332,0.28191648442261674,0.5771276595280794,2021-04-21
2021-04-22,0.28214905090272463,0.7996226107416163,0.0,0.6693215743495073,0.2821490509027245,0.5766400359550337,2021-04-22
2021-04-23,0.2823777998768955,0.8000652277730539,0.0,0.6698685322352158,0.28237779987689543,0.5763954023662139,2021-04-23
2021-04-24,0.28255903094821927,0.8003797188217069,0.0,0.6703026296728682,0.28255903094821916,0.57617501506635,2021-04-24
2021-04-25,0.2826997763644746,0.8004612535380243,0.0,0.6706431653105092,0.28269977636447446,0.5758836358936859,2021-04-25
2021-04-26,0.2828757834803056,0.8004961969878744,0.0,0.6710704227210067,0.28287578348030556,0.5754699962074918,2021-04-26
2021-04-27,0.2831178937252559,0.8006825620537429,0.0,0.6716552450427513,0.2831178937252558,0.5750038230778507,2021-04-27
2021-04-28,0.28330163631364347,0.8009970531023959,0.0,0.6720954496475064,0.28330163631364336,0.5747782511499919,2021-04-28
2021-04-29,0.2835129051290503,0.8011717703516475,0.0,0.6726055202439154,0.2835129051290502,0.5743811810890687,2021-04-29
2021-04-30,0.28371844768555166,0.8013348397842824,0.0,0.6731019107860143,0.28371844768555154,0.5739901883382752,2021-04-30
2021-05-01,0.283883404126302,0.8014047266839831,0.0,0.6735015638012083,0.2838834041263019,0.57363172228666,2021-05-01
2021-05-02,0.28402173848617607,0.801556148300001,0.0,0.6738347708383259,0.28402173848617596,0.5733997735706144,2021-05-02
2021-05-03,0.28416770785792406,0.8015677961166178,0.0,0.6741894751036448,0.284167707857924,0.5730460287035364,2021-05-03
2021-05-04,0.2843343721302778,0.8016027395664681,0.0,0.6745940138525206,0.28433437213027773,0.572658401752266,2021-05-04
2021-05-05,0.2845258501912219,0.8019172306151211,0.0,0.6750530285319518,0.2845258501912218,0.572415481283445,2021-05-05
2021-05-06,0.28474626092874095,0.8020570044145224,0.0,0.6755860620766665,0.28474626092874084,0.5719726047700557,2021-05-06
2021-05-07,0.28496144771076726,0.8022084260305405,0.0,0.6761061484271236,0.28496144771076715,0.5715517127156196,2021-05-07
2021-05-08,0.2851364502197728,0.8022666651136244,0.0,0.6765304743974119,0.28513645021977274,0.5711620449434667,2021-05-08
2021-05-09,0.2852789034676315,0.802289960746858,0.0,0.6768763843421028,0.28527890346763146,0.5708273918815341,2021-05-09
2021-05-10,0.28548072897887844,0.802289960746858,0.0,0.6773671562904675,0.2854807289788784,0.5703294370683116,2021-05-10
2021-05-11,0.285693404243841,0.80249962144596,0.0,0.6778799140404015,0.2856934042438409,0.5699591876260282,2021-05-11
2021-05-12,0.28587463531516477,0.8026277474287443,0.0,0.6783179200649998,0.28587463531516466,0.5696069162027881,2021-05-12
2021-05-13,0.2860985621765731,0.8027209299616785,0.0,0.6788604807903944,0.28609856217657303,0.569124343731285,2021-05-13
2021-05-14,0.28628220430427814,0.8028956472109302,0.0,0.6793033725486748,0.28628220430427803,0.5688010540098245,2021-05-14
2021-05-15,0.286444347845917,0.8029771819272477,0.0,0.6796959412500296,0.28644434784591694,0.5684625749529151,2021-05-15
2021-05-16,0.286592125509951,0.803012125377098,0.0,0.680054554102294,0.2865921255099509,0.5681254960124693,2021-05-16
2021-05-17,0.28675738333274897,0.8030470688269483,0.0,0.6804556728375926,0.28675738333274886,0.567745820955863,2021-05-17
2021-05-18,0.2864793081634451,0.8031053079100322,0.0,0.6797782658625726,0.286479308163445,0.568470621940365,2021-05-18
2021-05-19,0.28663904064870277,0.8031402513598825,0.0,0.6801659488302454,0.28663904064870266,0.5681042444678988,2021-05-19
2021-05-20,0.2868527205204908,0.8032101382595832,0.0,0.6806840808872296,0.2868527205204907,0.5676315349715018,2021-05-20
2021-05-21,0.28707142342640646,0.8032800251592839,0.0,0.6812144272784191,0.28707142342640635,0.5671470465588342,2021-05-21
2021-05-22,0.2872794774999716,0.8033499120589845,0.0,0.6817188792810935,0.28727947749997157,0.5666891390362891,2021-05-22
2021-05-23,0.2874393104459118,0.8033848555088349,0.0,0.6821068065354505,0.28743931044591176,0.5663239921950227,2021-05-23
2021-05-24,0.2876296834393478,0.8034197989586852,0.0,0.682568996941775,0.28762968343934775,0.5658845866135476,2021-05-24
2021-05-25,0.28783040388308667,0.8035712205747031,0.0,0.6830539060097212,0.2878304038830866,0.565505416160418,2021-05-25
2021-05-26,0.2880661851050362,0.8036644031076373,0.0,0.68362529256384,0.2880661851050361,0.5649987148321627,2021-05-26
2021-05-27,0.2883448630384354,0.8037575856405715,0.0,0.6843009895320713,0.28834486303843526,0.5643882509930329,2021-05-27
2021-05-28,0.28867437407720586,0.8038507681735058,0.0,0.685100295562459,0.28867437407720575,0.5636551684558169,2021-05-28
2021-05-29,0.28893446678433293,0.8039206550732064,0.0,0.6857312880674993,0.2889344667843328,0.5630747251200832,2021-05-29
2021-05-30,0.28918481480525243,0.8039905419729071,0.0,0.6863385847641814,0.2891848148052524,0.5625186593485711,2021-05-30
2021-05-31,0.2894614835250006,0.8039905419729071,0.0,0.6870113502922035,0.2894614835250005,0.5618487976124269,2021-05-31
2021-06-01,0.28970992279295166,0.8039905419729071,0.0,0.6876154712619924,0.28970992279295155,0.561248086522365,2021-06-01
2021-06-02,0.29005319694523174,0.8041186679556916,0.0,0.68844751170805,0.29005319694523163,0.5605123360817794,2021-06-02
2021-06-03,0.2904766387221883,0.8042700895717098,0.0,0.6894740043546543,0.29047663872218826,0.5596017182545481,2021-06-03
2021-06-04,0.29097934397767844,0.8043749199212608,0.0,0.6906942163417531,0.2909793439776784,0.5584689028638763,2021-06-04
2021-06-05,0.29145110734294255,0.8045146937206621,0.0,0.6918384551700956,0.29145110734294244,0.5574383801464431,2021-06-05
2021-06-06,0.2918817822890429,0.8045612849871292,0.0,0.6928847350381124,0.29188178228904277,0.5564412155050571,2021-06-06
2021-06-07,0.29236540001484806,0.8045612849871292,0.0,0.6940607311353884,0.29236540001484795,0.5552862912280778,2021-06-07
2021-06-08,0.2928845808222767,0.8047127066031471,0.0,0.6953200289919437,0.2928845808222766,0.5541587194465789,2021-06-08
2021-06-09,0.2934846324791597,0.804770945686231,0.0,0.6967779319226755,0.2934846324791596,0.5527751380968227,2021-06-09
2021-06-10,0.29411502326217337,0.8048291847693149,0.0,0.6983096094320065,0.29411502326217326,0.5513239787122932,2021-06-10
2021-06-11,0.2947795706772547,0.8050155498351833,0.0,0.6999216572604079,0.29477957067725463,0.5498888117544147,2021-06-11
2021-06-12,0.2954238250344605,0.8051320280013511,0.0,0.7014858248987248,0.2954238250344604,0.5484560503101124,2021-06-12
2021-06-13,0.2960364342766625,0.8052135627176685,0.0,0.7029737750916014,0.29603643427666243,0.5470770477865812,2021-06-13
2021-06-14,0.29669053378075844,0.8052485061675189,0.0,0.7045635928317493,0.2966905337807584,0.5455720973333862,2021-06-14
2021-06-15,0.29733348214909106,0.8053416887004531,0.0,0.706125073316541,0.297333482149091,0.5441395238292077,2021-06-15
2021-06-16,0.29807638889656296,0.8054348712333873,0.0,0.7079296190520161,0.29807638889656285,0.5424796284303035,2021-06-16
2021-06-17,0.29899801519829483,0.8056095884826387,0.0,0.7101670407917233,0.2989980151982947,0.5404708885768976,2021-06-17
2021-06-18,0.299900051666929,0.8057144188321897,0.0,0.7123582923481349,0.29990005166692896,0.5384668538801036,2021-06-18
2021-06-19,0.30077486329059167,0.8058541926315911,0.0,0.714482609353102,0.30077486329059155,0.5365587697293972,2021-06-19
2021-06-20,0.30153494881477994,0.8059240795312917,0.0,0.716329416684927,0.3015349488147798,0.534871233397475,2021-06-20
2021-06-21,0.30239891068472696,0.8059823186143756,0.0,0.7184290607347996,0.3023989106847269,0.5329458151804749,2021-06-21
2021-06-22,0.3032982347149323,0.8062502183965615,0.0,0.720610296537163,0.30329823471493217,0.5310958553289793,2021-06-22
2021-06-23,0.30455519877502263,0.8064016400125796,0.0,0.723663635801777,0.3045551987750225,0.5283676973712137,2021-06-23
2021-06-24,0.30586801897461185,0.8065880050784481,0.0,0.7268520656027004,0.3058680189746118,0.5255558679916834,2021-06-24
2021-06-25,0.3071724004768668,0.8067627223276995,0.0,0.7300202196088432,0.30717240047686667,0.5227726272697142,2021-06-25
2021-06-26,0.308660122724779,0.8069956786600351,0.0,0.733632975380055,0.3086601227247789,0.5196430120596265,2021-06-26
2021-06-27,0.3097960316623942,0.8071005090095861,0.0,0.7363929263370603,0.30979603166239417,0.5172181394750202,2021-06-27
2021-06-28,0.3116523441545897,0.8071354524594364,0.0,0.7409061228258791,0.3116523441545896,0.5131900622218861,2021-06-28
2021-06-29,0.3133146670687773,0.8073917044250055,0.0,0.7449429602806952,0.3133146670687772,0.5097675632377299,2021-06-29
2021-06-30,0.31540736354701754,0.8075198304077901,0.0,0.7500290090437374,0.3154073635470175,0.5053649150377069,2021-06-30
2021-07-01,0.3176692358146754,0.8077061954736583,0.0,0.7555252151493899,0.31766923581467527,0.500687984567298,2021-07-01
2021-07-02,0.31987675885307254,0.8079624474392274,0.0,0.7608877964388376,0.31987675885307243,0.49622175807833807,2021-07-02
2021-07-03,0.3219742774440753,0.8081371646884791,0.0,0.7659845938159804,0.3219742774440752,0.4919748022785066,2021-07-03
